station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
JUN;01.09.1990 00:00;-6.5;-1;-3.9;-1.5;-1.8;-1.5;29;3.2;0;-0.4;21;0;4.3;659.6;-13.6;-0.5;0;715.7;6.1;109;;0;;;196;101;11755;112;0;475.7
JUN;01.10.1990 00:00;-6.6;-1.3;-4.2;0.7;0.8;0.9;30;3.3;0;0.5;22;0;4.3;656.4;-15.5;-0.8;0;748.8;7.5;115;;0;;;116;90;7539;87;0;500.8
JUN;01.11.1990 00:00;-14.3;-8.3;-11.7;-2.5;-2.5;-1.8;30;1.8;0;-0.2;30;0;-2;649.1;-24.2;-3.3;0;950.2;5.9;78;;0;;;77;98;5512;87;0;710.2
JUN;01.12.1990 00:00;-16.9;-10.3;-13.8;-2.1;-2.4;-1.6;31;1.4;0;-0.2;31;0;-3.1;647.8;-24.3;-3.4;0;1049.2;5.9;75;;0;;;64;107;6888;114;0;801.2
JUN;01.01.1991 00:00;-13.8;-7.9;-10.9;1.6;1.7;1.6;31;1.3;0;-0.1;31;0;-4.2;654.6;-20.7;4;0;956.4;8.2;106;;0;;;75;102;7590;108;0;708.4
JUN;01.02.1991 00:00;-18.7;-12;-15.4;-2.1;-2.4;-1.8;28;1.3;0;-0.1;27;0;2.5;646.1;-30.9;-3.2;0;991.5;5.7;76;;0;;;120;104;7882;107;0;767.5
JUN;01.03.1991 00:00;-11.4;-6.5;-9;2.6;3;2.1;31;2;0;0.3;29;0;1.9;650.4;-18.9;-0.2;0;899.1;6.7;92;;0;;;155;86;8205;85;0;651.1
JUN;01.04.1991 00:00;-14.7;-8.3;-12.1;-2.7;-2.7;-2;30;1.7;0;-0.5;30;0;-1;649.5;-23;-2.1;0;963.1;5.6;86;;0;;;252;105;11001;115;0;723.1
JUN;01.05.1991 00:00;-12.1;-6.3;-9.2;-4;-4.3;-4.2;31;2.2;0;-1;29;0;1.8;653.3;-19.5;-3.1;0;906.3;6.4;107;;0;;;294;108;9681;106;0;658.3
JUN;01.06.1991 00:00;-6.4;-0.2;-3.5;-2;-2.4;-1.9;30;3.5;0;-0.6;19;0;8.3;658;-11.6;-2.8;0;703.9;5.4;102;;0;;;261;90;8941;88;0;463.9
JUN;01.07.1991 00:00;-1.2;4.8;1.4;1;0.9;1.4;18;4.9;0;0.2;4;0;10;663.7;-6.2;0.8;0;576.7;5.4;106;;0;;;281;103;13065;120;0;328.7
JUN;01.08.1991 00:00;-0.6;4.8;1.7;1.1;1.1;1.3;19;4.4;0;-0.3;2;0;11.5;665.6;-5.1;2.4;0;568.8;5.5;115;;0;;;263;110;14773;134;0;320.8
JUN;01.09.1991 00:00;-3;2.2;-0.9;1.5;1.7;1.7;29;4.1;0;0.5;6;0;8.4;661.7;-11.2;1.6;0;626.6;6.1;109;;0;;;176;90;9432;90;0;386.6
JUN;01.10.1991 00:00;-8.9;-3.9;-6.4;-1.5;-1.5;-1.7;31;2.4;0;-0.4;26;0;3.8;655.3;-19.3;-1.9;0;817.6;6.2;95;;0;;;131;102;9310;107;0;569.6
JUN;01.11.1991 00:00;-12.7;-6.6;-10;-0.8;-0.9;-0.1;30;1.8;0;-0.2;28;0;1.3;651.1;-21;-1.3;0;900.1;6.9;91;;0;;;80;102;6421;101;0;660.1
JUN;01.12.1991 00:00;-14.4;-7.7;-11.1;0.6;0.1;1;31;1;0;-0.6;31;0;-1.8;656.6;-22.5;5.4;0;965.5;9.2;116;;0;;;65;109;8605;142;0;717.5
JUN;01.01.1992 00:00;-12.6;-7.4;-10;2.5;2.9;2.1;31;0.9;0;-0.5;30;0;0.2;658;-24.7;7.4;0;928.5;7.1;92;;0;;;78;106;8967;128;0;680.5
JUN;01.02.1992 00:00;-15;-9.3;-12.3;1;1.3;0.9;29;1.3;0;-0.1;29;0;-2.6;655.3;-27.6;6;0;936.3;6.1;81;;0;;;111;96;8335;113;0;704.3
JUN;01.03.1992 00:00;-15;-10.2;-12.6;-1;-0.6;-1.6;31;1.6;0;-0.1;31;0;-2.7;650.4;-22.2;-0.2;0;1011.1;8;110;;0;;;142;78;7581;78;0;763.1
JUN;01.04.1992 00:00;-12.4;-6.8;-9.9;-0.5;-0.4;-0.5;30;2;0;-0.2;29;0;0.4;650.1;-21;-1.5;0;898.5;4.8;74;;0;;;217;90;10002;104;0;658.5
JUN;01.05.1992 00:00;-6.5;-1.1;-4.3;0.9;1.3;1;31;3.3;0;0.1;18;0;6.6;659.1;-11.2;2.7;0;752.7;5.7;95;;0;;;257;95;10170;111;0;504.7
JUN;01.06.1992 00:00;-5.5;-0.7;-3.5;-2;-1.5;-2.4;30;3.8;0;-0.3;20;0;4.2;656.7;-9.6;-4.1;0;705.3;6.1;115;;0;;;260;90;5645;55;0;465.3
JUN;01.07.1992 00:00;-1.6;3.8;0.7;0.3;0.5;0.4;18;4.4;0;-0.3;6;0;11.5;663.6;-6.8;0.7;0;597.9;5.1;100;;0;;;288;106;11554;106;0;349.9
JUN;01.08.1992 00:00;-0.2;5.2;2.2;1.6;1.5;1.7;14;4.7;0;0;1;0;9.8;664.7;-8;1.5;0;552.1;5.9;123;;0;;;239;100;12042;109;0;304.1
JUN;01.09.1992 00:00;-4.8;0.2;-2.5;-0.1;-0.1;-0.3;29;3.6;0;0;13;0;6.2;661.9;-13.6;1.8;0;675.4;6.5;116;;0;;;183;94;9728;93;0;435.4
JUN;01.10.1992 00:00;-10.6;-5.4;-8.1;-3.2;-3.2;-3.2;31;2.6;0;-0.2;31;0;-0.3;648.7;-20.6;-8.5;0;870;6.6;102;;0;;;103;80;4607;53;0;622
JUN;01.11.1992 00:00;-10.5;-4.2;-7.2;2;1.3;2.3;30;2.2;0;0.2;25;0;4.7;655.9;-21.4;3.5;0;817.2;8.6;113;;0;;;65;82;4922;77;0;577.2
JUN;01.12.1992 00:00;-12.2;-6.2;-9.3;2.4;2.3;2.5;31;1.5;0;-0.1;31;0;-1.6;652.7;-20.9;1.5;0;907.2;6.9;87;;0;;;65;109;7025;116;0;659.2
JUN;01.01.1993 00:00;-12.3;-7.2;-9.6;2.9;3.2;2.3;31;1.6;0;0.2;31;0;-0.9;658.3;-23.2;7.7;0;918.6;7.7;100;;0;;;74;100;7020;100;0;670.6
JUN;01.02.1993 00:00;-15.7;-9.6;-12.9;0.4;0.6;0.6;28;1.1;0;-0.3;28;0;-1.8;654.7;-30.1;5.4;0;921;7.9;105;;0;;;124;108;9615;131;0;697
JUN;01.03.1993 00:00;-15.2;-9.9;-12.7;-1.1;-0.8;-1.3;31;1.4;0;-0.3;31;0;-0.7;651.7;-25.4;1.1;0;1012.5;5.7;78;;0;;;185;102;11162;115;0;764.5
JUN;01.04.1993 00:00;-12.2;-7.1;-9.9;-0.5;-0.2;-0.8;30;2.3;0;0.1;30;0;-1.6;650.1;-20.8;-1.5;0;896;8.4;129;;0;;;184;77;5856;61;0;656
JUN;01.05.1993 00:00;-7.3;-1.7;-4.9;0.3;0.5;0.4;31;3.3;0;0.1;25;0;5;656;-10.5;-0.4;0;772.6;5.9;98;;0;;;250;92;7549;83;0;524.6
JUN;01.06.1993 00:00;-4.1;1;-1.7;-0.2;-0.1;-0.7;29;3.9;0;-0.2;12;0;7.4;660.6;-10.3;-0.2;0;652.2;6;113;;0;;;274;94;9192;90;0;412.2
JUN;01.07.1993 00:00;-4.1;1.4;-1.4;-1.8;-2;-2;27;3.9;0;-0.8;13;0;8.8;661.9;-12.2;-1;0;664.8;5.6;110;;0;;;260;95;8362;77;0;416.8
JUN;01.08.1993 00:00;-1.9;2.9;0.3;-0.3;-0.2;-0.6;23;4.4;0;-0.3;6;0;8.4;664;-8.9;0.8;0;609.4;5.4;113;;0;;;230;96;10997;100;0;361.4
JUN;01.09.1993 00:00;-6.5;-2.2;-4.3;-1.9;-1.8;-2.7;29;3.5;0;-0.1;23;0;4;655.7;-13.1;-4.4;0;730.1;6.2;111;;0;;;150;77;6592;63;0;490.1
JUN;01.10.1993 00:00;-9.2;-4.4;-6.8;-1.9;-1.8;-2.2;31;2.7;0;-0.1;31;0;-1;653.2;-17.8;-4;0;830.4;7.4;114;;0;;;107;83;6047;70;0;582.4
JUN;01.11.1993 00:00;-13.2;-7.4;-10.5;-1.3;-1.4;-0.9;30;1.7;0;-0.3;29;0;0.1;651.4;-23.6;-1;0;915.5;5.6;74;;0;;;94;119;8825;139;0;675.5
JUN;01.12.1993 00:00;-15.2;-8.7;-11.9;-0.2;-0.7;0;31;1.7;0;0.1;29;0;0.7;648.1;-24;-3.1;0;989.6;5.9;75;;0;;;47;79;3285;54;0;741.6
JUN;01.01.1994 00:00;-16.4;-10.1;-13.3;-0.8;-0.9;-0.6;31;1.7;0;0.3;31;0;-4.1;648.6;-24.1;-2;0;1033.2;6.4;83;;0;;;64;87;5529;79;0;785.2
JUN;01.02.1994 00:00;-16.1;-12.1;-14;-0.7;0.2;-1.9;28;1.6;0;0.2;28;0;-2.1;646.6;-22.8;-2.7;0;952.7;10.2;136;;0;;;109;95;5755;78;0;728.7
JUN;01.03.1994 00:00;-11.7;-6.6;-9.1;2.5;2.7;2;31;2.3;0;0.6;30;0;0.2;656.2;-18.4;5.6;0;902.9;10.3;141;;0;;;169;93;8623;89;0;654.9
JUN;01.04.1994 00:00;-14.2;-8.3;-11.5;-2.1;-2.2;-2;30;2;0;-0.2;29;0;2.3;647.6;-22.2;-4;0;944.2;6.3;97;;0;;;221;92;6341;66;0;704.2
JUN;01.05.1994 00:00;-7.2;-2;-4.8;0.4;0.6;0.1;31;3.2;0;0;26;0;1.7;655.2;-14;-1.2;0;769.1;4.4;73;;0;;;232;85;6375;70;0;521.1
JUN;01.06.1994 00:00;-5;0.8;-2.2;-0.7;-1;-0.9;29;3.7;0;-0.4;13;0;7.8;661.9;-13.4;1.1;0;664.8;5.2;98;;0;;;291;100;9747;96;0;424.8
JUN;01.07.1994 00:00;-0.3;5.3;2;1.6;1.8;1.9;15;5;0;0.3;1;0;9.2;665.4;-7;2.5;0;557.5;4.5;88;;0;;;283;104;11903;110;0;309.5
JUN;01.08.1994 00:00;-1.2;3.7;1.2;0.6;0.5;0.2;21;4.6;0;-0.1;4;0;10.5;663.5;-6.3;0.3;0;583.2;5.8;121;;0;;;219;92;10620;97;0;335.2
JUN;01.09.1994 00:00;-5.5;-0.2;-3;-0.6;-0.8;-0.7;30;3.8;0;0.2;14;0;5.1;658.2;-15.2;-1.9;0;689;6.4;114;;0;;;145;74;6485;62;0;449
JUN;01.10.1994 00:00;-7.6;-2.3;-5.2;-0.3;-0.2;-0.1;31;2.5;0;-0.3;19;0;4.9;656.8;-14.2;-0.4;0;780;5.1;78;;0;;;125;97;8953;103;0;532
JUN;01.11.1994 00:00;-8.7;-4.8;-6.6;2.6;3.1;1.7;30;2.4;0;0.4;30;0;-1.1;658.2;-14.3;5.8;0;799.1;9.2;121;;0;;;72;91;6178;97;0;559.1
JUN;01.12.1994 00:00;-12.8;-8.1;-10.2;1.5;1.7;0.6;31;1.6;0;0;31;0;-2.2;654.8;-22.3;3.6;0;937.2;7.3;92;;0;;;64;107;6897;114;0;689.2
JUN;01.01.1995 00:00;-19;-11.6;-15.2;-2.7;-3.5;-2.1;31;1.3;0;-0.1;31;0;-4.9;647.7;-27.3;-2.9;0;1090.9;9.3;121;;0;;;63;85;5711;81;0;842.9
JUN;01.02.1995 00:00;-14.2;-7.2;-11;2.3;2.1;3;28;1.8;0;0.4;28;0;-1;651.3;-22.5;2;0;868;7.3;97;;0;;;99;86;5732;78;0;644
JUN;01.03.1995 00:00;-18.3;-10.8;-14.6;-3;-3.9;-2.2;31;1.3;0;-0.4;31;0;-2.9;647.4;-27.8;-3.2;0;1072;6.4;88;;0;;;172;95;9379;97;0;824
JUN;01.04.1995 00:00;-11.9;-7.5;-9.6;-0.2;0.1;-1.2;30;2.2;0;0;30;0;-2.3;652.2;-18.5;0.6;0;888;7.3;112;;0;;;213;89;7795;81;0;648
JUN;01.05.1995 00:00;-8.4;-2.9;-5.8;-0.6;-0.6;-0.8;31;2.8;0;-0.4;26;0;3.5;655.8;-16.3;-0.6;0;800.8;5.4;90;;0;;;278;102;10386;114;0;552.8
JUN;01.06.1995 00:00;-6.4;-0.3;-3.5;-2;-2.4;-2;25;3.3;0;-0.8;19;0;7.6;657.8;-11.5;-3;0;703.8;5.2;98;;0;;;295;102;9659;95;0;463.8
JUN;01.07.1995 00:00;-0.1;6.1;2.5;2.1;2;2.7;19;5.3;0;0.6;0;0;9.8;664.2;-4.3;1.3;0;542.1;5.3;104;;0;;;301;110;14323;132;0;294.1
JUN;01.08.1995 00:00;-3.2;1.6;-1;-1.6;-1.5;-1.9;26;4.7;0;0;7;0;8.6;661.5;-11.8;-1.7;0;651.8;5.2;108;;0;;;226;95;7785;71;0;403.8
JUN;01.09.1995 00:00;-7.8;-2.9;-5.5;-3.1;-3.1;-3.4;30;3.4;0;-0.2;27;0;1.4;655.4;-15.9;-4.7;0;764;5.9;105;;0;;;173;89;7636;73;0;524
JUN;01.10.1995 00:00;-4;0.6;-1.7;3.2;3.4;2.8;30;2.9;0;0.1;11;0;6.7;664;-7.8;6.8;0;672;5.8;89;;0;;;144;112;11797;136;0;424
JUN;01.11.1995 00:00;-12.6;-8.1;-10.1;-0.9;-0.8;-1.6;30;2.1;0;0.1;30;0;-3.8;652.5;-24;0.1;0;902.1;7.1;93;;0;;;84;107;6613;104;0;662.1
JUN;01.12.1995 00:00;-14.8;-10;-12.3;-0.6;-0.3;-1.3;31;1.9;0;0.3;31;0;-4.3;647.6;-24.6;-3.6;0;1001.2;8.4;106;;0;;;56;94;4745;78;0;753.2
JUN;01.01.1996 00:00;-12.9;-8.7;-10.9;1.6;2.6;0.8;31;1.9;0;0.5;31;0;-2.8;648.9;-18.8;-1.7;0;958.7;7.2;94;;0;;;78;106;7544;107;0;710.7
JUN;01.02.1996 00:00;-19.6;-13.5;-16.4;-3.1;-3.3;-3.3;29;1.2;0;-0.2;29;0;-6.3;642.9;-24.8;-6.4;0;1055.1;7.2;96;;0;;;106;92;6189;84;0;823.1
JUN;01.03.1996 00:00;-16.9;-11.1;-14.3;-2.7;-2.5;-2.5;31;1.4;0;-0.3;31;0;-3.7;647;-25.3;-3.6;0;1062.9;7.4;101;;0;;;199;110;11727;121;0;814.9
JUN;01.04.1996 00:00;-12.2;-6.3;-9.5;-0.1;-0.2;0;30;2.3;0;0.1;30;0;-1.8;652.3;-20.3;0.7;0;885.8;5.7;88;;0;;;246;102;9081;95;0;645.8
JUN;01.05.1996 00:00;-8.2;-2.4;-5.6;-0.4;-0.4;-0.3;30;3.1;0;-0.1;22;0;6.1;654.3;-14.8;-2.1;0;794.9;6.1;102;;0;;;258;95;8203;90;0;546.9
JUN;01.06.1996 00:00;-4.7;1;-2.3;-0.8;-0.7;-0.7;29;3.7;0;-0.4;12;0;6.7;662.6;-12.9;1.8;0;668.2;5.5;104;;0;;;288;99;12804;126;0;428.2
JUN;01.07.1996 00:00;-3.9;1.7;-1.3;-1.7;-1.8;-1.7;28;3.7;0;-1;9;0;6.3;662.2;-13.5;-0.7;0;660.9;5.6;110;;0;;;269;99;12261;113;0;412.9
JUN;01.08.1996 00:00;-4;1.2;-1.7;-2.3;-2.3;-2.3;30;4.3;0;-0.4;10;0;6.1;660.9;-9.5;-2.3;0;674.2;4.1;85;;0;;;245;103;9800;89;0;426.2
JUN;01.09.1996 00:00;-8.4;-3.4;-6;-3.6;-3.7;-3.9;30;2.7;0;-0.9;27;0;5.2;655;-13.1;-5.1;0;781.2;5.5;98;;0;;;172;88;10851;104;0;541.2
JUN;01.10.1996 00:00;-8.7;-3.2;-6;-1.1;-1.3;-1;31;2.8;0;0;27;0;2;657.1;-15.1;-0.1;0;804.8;6.6;102;;0;;;117;91;8144;94;0;556.8
JUN;01.11.1996 00:00;-14;-7.4;-10.8;-1.6;-2.2;-0.9;30;2;0;0;27;0;1.5;648.6;-24.2;-3.8;0;925;9.4;124;;0;;;69;88;4557;72;0;685
JUN;01.12.1996 00:00;-14.1;-9;-11.6;0.1;0.4;-0.3;31;1.9;0;0.3;31;0;-3.8;646.9;-25.3;-4.3;0;978.5;6.5;82;;0;;;59;99;5731;95;0;730.5
JUN;01.01.1997 00:00;-12.8;-8.6;-10.8;1.7;2.7;0.9;31;1.5;0;0.1;31;0;-0.3;652.8;-19.2;2.2;0;956.3;7.3;95;;0;;;75;102;7609;108;0;708.3
JUN;01.02.1997 00:00;-14.4;-7.8;-10.9;2.4;1.9;2.4;28;1.6;0;0.2;28;0;-3;655.9;-21.6;6.6;0;864.2;8.7;116;;0;;;116;101;8315;113;0;640.2
JUN;01.03.1997 00:00;-12.7;-7.3;-9.9;1.7;1.7;1.3;31;1.8;0;0.1;31;0;-0.4;657.4;-23;6.8;0;928.2;7.5;103;;0;;;170;94;11373;117;0;680.2
JUN;01.04.1997 00:00;-13.6;-8.1;-11;-1.6;-1.6;-1.8;30;1.6;0;-0.6;30;0;-3;652.5;-21.4;0.9;0;929.5;6.8;105;;0;;;264;110;12667;132;0;689.5
JUN;01.05.1997 00:00;-7.9;-2.4;-5.4;-0.2;-0.1;-0.3;31;3.1;0;-0.1;21;0;2.1;656.5;-17.5;0.1;0;786.6;6.7;112;;0;;;267;98;9601;105;0;538.6
JUN;01.06.1997 00:00;-5.4;0.7;-2.8;-1.3;-1.4;-1;29;4.1;0;0;16;0;8.2;656.2;-9.8;-4.6;0;684.4;5.7;108;;0;;;254;87;6550;64;0;444.4
JUN;01.07.1997 00:00;-3.9;1;-1.8;-2.2;-1.8;-2.4;30;4.2;0;-0.5;12;0;5.9;661.7;-9.4;-1.2;0;675.6;5.7;112;;0;;;257;94;8340;77;0;427.6
JUN;01.08.1997 00:00;-1.4;3.8;0.7;0.1;0.3;0.3;20;5.3;0;0.6;2;0;9.1;664.3;-8.9;1.1;0;598.5;5.3;110;;0;;;249;104;11108;101;0;350.5
JUN;01.09.1997 00:00;-1.6;3.7;0.8;3.2;3.1;3.2;24;3;0;-0.6;0;0;7.9;664.9;-6.3;4.8;0;575.2;4.6;82;;0;;;238;122;16205;155;0;335.2
JUN;01.10.1997 00:00;-8;-3.2;-5.6;-0.7;-0.6;-1;31;2.9;0;0.1;22;0;6.4;656.7;-16;-0.5;0;794.9;6.7;103;;0;;;141;109;9842;113;0;546.9
JUN;01.11.1997 00:00;-11.6;-6.6;-9.1;0.1;0.2;-0.1;30;2.1;0;0.1;30;0;-0.5;648.7;-16.4;-3.7;0;874;6.9;91;;0;;;82;104;7019;110;0;634
JUN;01.12.1997 00:00;-15.2;-10.1;-12.7;-1;-0.7;-1.4;31;2;0;0.4;31;0;-3.1;648;-22.2;-3.2;0;1012.6;8.9;113;;0;;;51;86;3266;54;0;764.6
JUN;01.01.1998 00:00;-14.9;-8.9;-11.8;0.7;0.6;0.6;31;1.4;0;0;31;0;-1.3;651.1;-24.3;0.5;0;986;7;91;;0;;;80;109;8224;117;0;738
JUN;01.02.1998 00:00;-10.7;-4.6;-7.6;5.7;5.6;5.6;28;1.3;0;-0.1;23;0;2.7;659.3;-20;10;0;773.3;5.7;76;;0;;;147;128;12301;167;0;549.3
JUN;01.03.1998 00:00;-14.7;-8.3;-11.6;0;-0.3;0.3;31;1.7;0;0;28;0;3.5;654.1;-26.9;3.5;0;980.2;7.7;105;;0;;;192;106;9291;96;0;732.2
JUN;01.04.1998 00:00;-13.6;-8.5;-11.2;-1.8;-1.6;-2.2;30;2.1;0;-0.1;29;0;0.9;645.5;-22.2;-6.1;0;936.6;7.3;112;;0;;;198;82;6214;65;0;696.6
JUN;01.05.1998 00:00;-7.1;-1.3;-4.7;0.5;0.7;0.8;31;2.9;0;-0.3;20;0;5.7;656.5;-11.2;0.1;0;766.8;4.8;80;;0;;;307;113;12137;133;0;518.8
JUN;01.06.1998 00:00;-4.3;1.5;-1.7;-0.2;-0.3;-0.2;26;4;0;-0.1;9;0;12.2;661.4;-15.4;0.6;0;650.7;5;94;;0;;;290;100;9979;98;0;410.7
JUN;01.07.1998 00:00;-2.6;2.6;-0.1;-0.5;-0.5;-0.8;22;4.4;0;-0.3;5;0;8.2;661.5;-9.8;-1.4;0;622.7;5.9;116;;0;;;242;89;9196;85;0;374.7
JUN;01.08.1998 00:00;-1.1;4;1.2;0.6;0.6;0.5;18;4.2;0;-0.5;5;0;12;664;-9.3;0.8;0;583.3;5.5;115;;0;;;243;102;12856;117;0;335.3
JUN;01.09.1998 00:00;-6;-0.8;-3.7;-1.3;-1.3;-1.3;29;3.7;0;0.1;16;0;5.6;656.6;-14.1;-3.5;0;710.8;6.7;120;;0;;;160;82;7033;67;0;470.8
JUN;01.10.1998 00:00;-10;-3.7;-6.9;-2;-2.6;-1.5;31;2.6;0;-0.2;27;0;1.4;654.9;-16.5;-2.3;0;835.2;7.5;115;;0;;;98;76;5015;58;0;587.2
JUN;01.11.1998 00:00;-16.1;-10.3;-13.2;-4;-4.3;-3.8;30;1.5;0;-0.5;30;0;-1.9;649.5;-23.9;-2.9;0;995.6;7;92;;0;;;81;103;6857;108;0;755.6
JUN;01.12.1998 00:00;-15.1;-9.2;-12.2;-0.5;-0.6;-0.5;31;1.3;0;-0.3;31;0;-1.7;653.1;-23.9;1.9;0;997.4;8.8;111;;0;;;61;102;6189;102;0;749.4
JUN;01.01.1999 00:00;-15.5;-8.9;-12.2;0.3;0;0.6;31;1;0;-0.4;30;0;3.3;650.5;-30.8;-0.1;0;997.5;8.1;105;;0;;;69;94;6872;98;0;749.5
JUN;01.02.1999 00:00;-18.9;-12.5;-15.6;-2.3;-2.6;-2.3;28;1.4;0;0;28;0;-3.8;645.9;-27.5;-3.4;0;997.8;8.1;108;;0;;;85;74;4446;60;0;773.8
JUN;01.03.1999 00:00;-14.3;-9.2;-11.9;-0.3;0.1;-0.6;31;1.5;0;-0.2;31;0;-4.3;648.5;-23.4;-2.1;0;988.1;7.9;108;;0;;;173;95;9961;103;0;740.1
JUN;01.04.1999 00:00;-12.8;-7.4;-10.3;-0.9;-0.8;-1.1;30;2;0;-0.2;29;0;0.5;651;-19.8;-0.6;0;910.1;7.3;112;;0;;;219;91;7440;78;0;670.1
JUN;01.05.1999 00:00;-5.8;-0.9;-3.7;1.5;2;1.2;31;3.7;0;0.5;21;0;5;658.4;-9.6;2;0;734.3;7.3;122;;0;;;241;89;8347;91;0;486.3
JUN;01.06.1999 00:00;-5.4;-0.1;-2.8;-1.3;-1.4;-1.8;30;3.6;0;-0.5;14;0;5.5;660.1;-12.4;-0.7;0;685;6.1;115;;0;;;275;95;10073;99;0;445
JUN;01.07.1999 00:00;-2;4.2;0.4;0;0.1;0.8;24;4.6;0;-0.1;6;0;9.5;662.5;-9.2;-0.4;0;607.8;5;98;;0;;;281;103;11018;101;0;359.8
JUN;01.08.1999 00:00;-1.7;3.1;0.4;-0.2;0;-0.4;25;4.7;0;0;1;0;7.2;661.4;-4.9;-1.8;0;608.1;3.8;79;;0;;;214;90;9135;83;0;360.1
JUN;01.09.1999 00:00;-3.5;1.7;-1.2;1.2;1.2;1.2;30;4.2;0;0.6;9;0;5.4;659.7;-8.1;-0.4;0;635.4;6.1;109;;0;;;173;89;9516;91;0;395.4
JUN;01.10.1999 00:00;-7.1;-2.3;-4.8;0.1;0.3;-0.1;31;2.8;0;0;20;0;2.7;657.8;-14.4;0.6;0;769.7;7.4;114;;0;;;136;106;9750;112;0;521.7
JUN;01.11.1999 00:00;-13.8;-8.5;-11.2;-2;-2;-2;30;1.6;0;-0.4;28;0;3.2;652.9;-24.1;0.5;0;935.8;7.2;95;;0;;;75;95;6927;109;0;695.8
JUN;01.12.1999 00:00;-17;-9.7;-13.3;-1.6;-2.5;-1;31;1.5;0;-0.1;31;0;-3.4;647.8;-26.8;-3.4;0;1032.6;7.4;94;;0;;;46;77;4573;76;0;784.6
JUN;01.01.2000 00:00;-15.3;-9.7;-12.6;-0.1;0.2;-0.2;31;1.2;0;-0.2;31;0;-5.6;653.8;-24.4;3.2;0;1011.8;7.6;99;;0;;;83;113;9269;132;0;763.8
JUN;01.02.2000 00:00;-15.3;-9.6;-12.3;1;1;0.6;29;1.6;0;0.2;29;0;-2.2;654.5;-24.3;5.2;0;936.7;8;107;;0;;;116;101;6988;95;0;704.7
JUN;01.03.2000 00:00;-14.7;-9;-11.9;-0.3;-0.3;-0.4;31;1.6;0;-0.1;31;0;-4.8;652.7;-22;2.1;0;989.1;7.7;105;;0;;;188;104;7755;80;0;741.1
JUN;01.04.2000 00:00;-11.5;-6.1;-9.1;0.3;0.5;0.2;30;2;0;-0.2;28;0;1.6;648.6;-16.5;-3;0;872.1;8.6;132;;0;;;213;89;7148;75;0;632.1
JUN;01.05.2000 00:00;-6.5;-0.4;-4;1.2;1.3;1.7;31;3.6;0;0.4;14;0;4.7;658.4;-12.8;2;0;745.2;5.8;97;;0;;;287;106;9287;102;0;497.2
JUN;01.06.2000 00:00;-3.1;3.2;-0.6;0.9;0.9;1.5;26;4.3;0;0.2;6;0;8.4;663.8;-9.2;3;0;616.6;6.3;119;;0;;;317;109;11182;110;0;376.6
JUN;01.07.2000 00:00;-5.4;0.1;-2.8;-3.2;-3.3;-3.3;30;3.8;0;-0.9;15;0;6.9;658.5;-11.3;-4.4;0;705.7;5.7;112;;0;;;271;99;8266;76;0;457.7
JUN;01.08.2000 00:00;-1.5;3.5;0.7;0.1;0.2;0;19;4.4;0;-0.3;4;0;8.7;664.6;-6.6;1.4;0;597;4.6;96;;0;;;266;111;11984;109;0;349
JUN;01.09.2000 00:00;-4;1;-1.7;0.7;0.7;0.5;26;3.6;0;0;11;0;9.7;659.9;-10.1;-0.2;0;650;6.3;113;;0;;;204;105;11097;106;0;410
JUN;01.10.2000 00:00;-7.7;-2.7;-5.3;-0.4;-0.3;-0.5;31;2.9;0;0.1;28;0;3.8;656.1;-16;-1.1;0;783.6;7.4;114;;0;;;115;89;6426;74;0;535.6
JUN;01.11.2000 00:00;-13.1;-7.9;-10.7;-1.5;-1.3;-1.4;30;1.9;0;-0.1;28;0;0.5;647.9;-17.3;-4.5;0;921;8;105;;0;;;72;91;4721;74;0;681
JUN;01.12.2000 00:00;-13.4;-7.6;-10.7;1;1.1;1.1;31;1.7;0;0.1;30;0;1.7;649.8;-24.4;-1.4;0;950.4;7.5;95;;0;;;61;102;5472;90;0;702.4
JUN;01.01.2001 00:00;-15.4;-9.7;-12.6;-0.1;0.1;-0.2;31;1.7;0;0.3;31;0;-3.1;647.3;-22.7;-3.3;0;1009.2;6.2;81;;0;;;66;90;6373;91;0;761.2
JUN;01.02.2001 00:00;-16.3;-10.5;-13.6;-0.3;0;-0.3;28;1.4;0;0;28;0;-2.7;650.1;-28.1;0.8;0;939.4;8.5;113;;0;;;97;84;7513;102;0;715.4
JUN;01.03.2001 00:00;-12.8;-7.7;-10.4;1.2;1.6;0.9;31;2.4;0;0.7;31;0;-1.5;646.6;-22.7;-4;0;942.6;6.6;90;;0;;;110;61;4081;42;0;694.6
JUN;01.04.2001 00:00;-14.6;-8;-11.3;-1.9;-2.6;-1.7;30;2.1;0;-0.1;29;0;0.7;649;-22.4;-2.6;0;938;6.8;105;;0;;;189;79;6885;72;0;698
JUN;01.05.2001 00:00;-5.5;0.1;-2.9;2.3;2.3;2.2;30;3.9;0;0.7;16;0;4.7;658.2;-11.7;1.8;0;710.7;6.5;108;;0;;;254;93;11031;121;0;462.7
