"year_month","observed","trend","seasonal","deterministic","stochastic"
Jun 1988,-3.8,-7.56940251088535,4.22003598824239,-3.34936652264296,-0.45063347735704
Jul 1988,0.2,-7.56542057445483,7.16771842726185,-0.397702147192977,0.597702147192977
Aug 1988,0.7,-7.56143863802431,7.21145634955524,-0.349982288469067,1.04998228846907
Sep 1988,-2.4,-7.55745670159378,4.85212710965401,-2.70532959193977,0.305329591939769
Oct 1988,-4.1,-7.55347476516326,2.17413551210146,-5.3793392530618,1.2793392530618
Nov 1988,-9.1,-7.54949282873273,-2.31358508804467,-9.8630779167774,0.7630779167774
Dec 1988,-11.9,-7.5455108923022,-4.28181530424868,-11.8273261965509,-0.0726738034491241
Jan 1989,-8.9,-7.54152895587168,-5.69199965677286,-13.2335286126445,4.33352861264454
Feb 1989,-12,-7.53754701944116,-6.12083934217791,-13.6583863616191,1.65838636161907
Mar 1989,-9.6,-7.53356508301062,-5.15615183021105,-12.6897169132217,3.08971691322167
Apr 1989,-11.4,-7.5295831465801,-3.40448866930838,-10.9340718158885,-0.465928184111515
May 1989,-4.3,-7.52560121014958,1.372048152319,-6.15355305783058,1.85355305783058
Jun 1989,-4.2,-7.52161927371905,4.23830766429867,-3.28331160942038,-0.916688390579623
Jul 1989,-0.4,-7.51763733728853,7.16712236194256,-0.350514975345967,-0.0494850246540329
Aug 1989,-0.8,-7.513655400858,7.23676929800077,-0.276886102857231,-0.523113897142769
Sep 1989,-2.9,-7.50967346442747,4.79497851975843,-2.71469494466904,-0.185305055330955
Oct 1989,-4.6,-7.50569152799695,2.16670502694144,-5.3389865010555,0.738986501055504
Nov 1989,-8.8,-7.50170959156643,-2.35522054881417,-9.8569301403806,1.0569301403806
Dec 1989,-8.2,-7.49772765513589,-4.32455482659821,-11.8222824817341,3.6222824817341
Jan 1990,-11,-7.49374571870537,-5.64266591151113,-13.1364116302165,2.13641163021651
Feb 1990,-9.9,-7.48976378227485,-6.14547816635734,-13.6352419486322,3.73524194863219
